I_REGION,ID,C_NAME,LATITUDE,LONGITUDE
32,3232,М.ФАСТІВ КИЇВСЬКА ОБЛ.,50.07468,29.9157
32,3233,МАКАРІВСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,50.46134,29.81155
32,3234,МИРОНІВСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,49.6574,30.98187
32,3235,ОБУХІВСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,50.10631,30.6256
32,3236,ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКИЙ Р-Н КИЇВ.ОБЛ,50.07,31.46076
32,3237,М.ВАСИЛЬКІВ КИЇВСЬКА ОБЛ.,50.18215,30.31203
32,3238,РОКИТНЯНСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,49.67762,30.47542
32,3239,ВАСИЛЬКІВСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,50.1614,30.33761
32,3240,ВИШГОРОДСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,50.58701,30.497
32,3241,СКВИРСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,49.69081,29.76145
32,3242,СТАВИЩЕНСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,49.38395,30.19287
32,3243,ТАРАЩАНСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,49.56088,30.50654
32,3244,КИЄВО-СВЯТОШИНСЬКИЙ Р-Н КИЇВ.ОБЛ.,50.44877,30.38637
32,3245,ТЕТІЇВСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,49.36991,29.67228
32,3246,М.РЖИЩІВ КИЇВСЬКА ОБЛ.,49.97028,31.04324
32,3247,ЯГОТИНСЬКИЙ Р-Н КИЇВСЬКА ОБЛ.,50.27732,31.76283
32,3248,М.БІЛА ЦЕРКВА КИЇВСЬКА ОБЛ.,49.80071,30.12255
32,3249,М.БОРИСПІЛЬ КИЇВСЬКА ОБЛ.,50.35162,30.95076
32,3250,М.БРОВАРИ КИЇВСЬКА ОБЛ.,50.50223,30.77405
32,3251,М.ІРПІНЬ КИЇВСЬКА ОБЛ.,50.5186,30.2395
32,3252,М.ПЕРЕЯСЛАВ-ХМЕЛЬНИЦЬКИЙ КИЇВ.ОБЛ.,50.07,31.46076
32,3253,М.БЕРЕЗАНЬ КИЇВСЬКА ОБЛ.,50.3144,31.46979
32,3255,М.ОБУХІВ КИЇВСЬКА ОБЛ.,50.11005,30.62652
35,3501,М.СВІТЛОВОДСЬК КІРОВОГРАДСЬКА ОБЛ.,49.06339,33.24559
35,3502,СВІТЛОВОДСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.99207,33.26502
35,3503,КІРОВОГРАДСЬКИЙ-1 Р-Н КІРОВОГРАД.ОБЛ,48.71342,32.65646
35,3504,ЛЕНІНСЬКИЙ Р-Н М.КІРОВОГРАД,48.50855,32.26559
35,3505,М.ОЛЕКСАНДРІЯ КІРОВОГРАДСЬКА ОБЛ.,48.67448,33.1161
35,3506,ОЛЕКСАНДРІЙСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.50844,32.28464
35,3507,ЗНАМ'ЯНСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.78906,32.72676
35,3508,БОБРИНЕЦЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.48964,32.26756
35,3509,ГАЙВОРОНСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.34235,29.86696
35,3510,ДОБРОВЕЛИЧКІВСЬКИЙ Р-Н КІРОВОГР.ОБЛ.,49.28358,27.48168
35,3511,ДОЛИНСЬКИЙ Р-Н КІРОВОГРАДСЬКА ОБЛ.,48.11691,32.7717
35,3512,МАЛОВИСЬКІВСЬКИЙ Р-Н КІРОВОГР.ОБЛ.,49.28358,27.48168
35,3513,НОВОМИРГОРОДСЬКИЙ Р-Н КІРОВОГР.ОБЛ.,49.28358,27.48168
35,3514,НОВОУКРАЇНСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ,48.32192,31.52621
35,3515,УЛЬЯНОВСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.49881,32.29409
35,3516,ГОЛОВАНІВСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.3794,30.45596
35,3517,КОМПАНІЇВСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.48928,32.27146
35,3518,НОВОАРХАНГЕЛЬСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.66917,30.82303
35,3519,ПЕТРІВСЬКИЙ Р-Н КІРОВОГРАДСЬК.ОБЛ.,48.33614,33.26714
35,3520,ОЛЕКСАНДРІВСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.50844,32.28464
35,3521,НОВГОРОДКІВСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.36111,32.66236
35,3522,ВІЛЬШАНСЬКИЙ Р-Н КІРОВОГРАДСЬК.ОБЛ.,48.24093,30.88117
35,3523,УСТИНІВСЬКИЙ Р-Н КІРОВОГРАД. ОБЛ.,47.95625,32.53878
35,3524,ОНУФРІЇВСЬКИЙ Р-Н КІРОВОГРАД.ОБЛ.,48.90302,33.4476
35,3525,КІРОВСЬКИЙ Р-Н М.КІРОВОГРАД,48.32616,31.52659
35,3528,М.ЗНАМ'ЯНКА КІРОВОГРАДСЬКА ОБЛ.,48.72029,32.65811
40,4054,НАХИМІВСЬКИЙ Р-Н М.СЕВАСТОПОЛЬ,44.63288,33.54122
40,4055,НАХИМІВСЬКИЙ Р-Н(ПІВНІЧНА)М.СЕВАСТОП.,44.63288,33.54122
40,4056,БАЛАКЛАВСЬКИЙ Р-Н М.СЕВАСТОПОЛЬ,44.52646,33.54061
40,4057,ЛЕНІНСЬКИЙ Р-Н М.СЕВАСТОПОЛЬ,44.60252,33.51281
40,4058,ГАГАРІНСЬКИЙ Р-Н М.СЕВАСТОПОЛЬ,44.5884,33.47986
43,4301,СОВЄТСЬКИЙ Р-Н АР КРИМ,45.34415,34.92409
43,4302,НИЖНЬОГІРСЬКИЙ Р-Н АР КРИМ,45.44551,34.74293
43,4303,КІРОВСЬКИЙ Р-Н АР КРИМ,45.02912,35.091
43,4304,ДЖАНКОЙСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4305,БІЛОГІРСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4306,М.ДЖАНКОЙ АР КРИМ,45.72434,34.41037
43,4307,ЗАЛІЗНИЧНИЙ Р-Н М.СІМФЕРОПОЛЬ АР КРИМ,44.95755,34.10829
43,4308,СІМФЕРОПОЛЬСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4309,М.ФЕОДОСІЯ АР КРИМ,45.03245,35.3813
43,4310,М.КЕРЧ АР КРИМ,45.36195,36.47027
43,4313,ЛЕНІНСЬКИЙ Р-Н ПГТ ЛЕНІНО АР КРИМ,45.36195,36.47027
43,4314,БАХЧИСАРАЙСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4315,КРАСНОГВАРДІЙСЬКИЙ Р-Н АР КРИМ,50.76861,38.46849
43,4316,М.ЄВПАТОРІЯ АР КРИМ,45.20985,33.35948
43,4317,ЧОРНОМОРСЬКИЙ Р-Н АР КРИМ,45.20985,33.35948
43,4318,РОЗДОЛЬНЕНСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4319,ПЕРВОМАЙСЬКИЙ Р-Н АР КРИМ,49.39711,36.22261
43,4320,КРАСНОПЕРЕКОПСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4321,САКСЬКИЙ Р-Н АР КРИМ,48.77571,38.62855
43,4322,М.АЛУШТА АР КРИМ,44.67452,34.40271
43,4323,М.ЯЛТА АР КРИМ,44.50231,34.15694
43,4324,М.КРАСНОПЕРЕКОПСЬК АР КРИМ,45.96197,33.78069
43,4325,М.СІМФЕРОПОЛЬ АР КРИМ,44.96987,34.08273
43,4326,КИЇВСЬКИЙ Р-Н М.СІМФЕРОПОЛЬ АР КРИМ,44.95755,34.10829
43,4327,М.САКИ АР КРИМ,45.13883,33.6006
43,4328,М.СУДАК АР КРИМ,44.86052,34.97032
43,4329,СМТ АРМЯНСЬК АР КРИМ,46.1077,33.69137
48,4801,ЦЕНТРАЛЬНИЙ Р-Н М.МИКОЛАЇВ,46.96584,32.00766
48,4802,ЛЕНІНСЬКИЙ Р-Н М.МИКОЛАЇВ,46.97336,31.98522
48,4803,ЗАВОДСЬКИЙ Р-Н М.МИКОЛАЇВ,46.95004,32.00104
48,4804,КОРАБЕЛЬНИЙ Р-Н М.МИКОЛАЇВ,47.00361,31.99892
48,4805,М.ПЕРВОМАЙСЬК МИКОЛАЇВСЬКА ОБЛ.,48.04504,30.84766
48,4806,М.ВОЗНЕСЕНСЬК МИКОЛАЇВСЬКА ОБЛ.,47.56218,31.33436
48,4807,М.ЮЖНОУКРАЇНСЬК МИКОЛАЇВСЬКА ОБЛ,47.82905,31.17546
48,4808,АРБУЗИНСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.90369,31.30771
48,4809,БАШТАНСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,46.96281,32.05574
48,4810,БЕРЕЗАНСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,46.99913,31.95007
48,4811,БЕРЕЗНЕГУВАТСЬКИЙ Р-Н МИКОЛАЇВ.ОБЛ.,47.30419,32.85344
48,4812,БРАТСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.86472,31.57359
48,4813,ВЕСЕЛИНІВСЬКИЙ Р-Н МИКОЛАЇВ.ОБЛ.,46.99257,31.94351
48,4814,ВОЗНЕСЕНСЬКИЙ Р-Н МИКОЛАЇВ.ОБЛ.,47.57341,31.29523
48,4815,ВРАДІЇВСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.86446,30.58843
48,4816,ДОМАНІВСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.63144,30.98787
48,4817,ЄЛАНЕЦЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.68196,31.85012
48,4818,ЖОВТНЕВИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.01317,32.14663
48,4819,КАЗАНКІВСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.82353,32.83044
48,4820,КРИВООЗЕРСЬКИЙ Р-Н МИКОЛАЇВ. ОБЛ.,47.94976,30.34662
48,4821,МИКОЛАЇВСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ,46.87905,31.77511
48,4822,НОВОБУЗЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.69003,32.51529
48,4823,НОВООДЕСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.30314,31.7853
48,4824,ОЧАКІВСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,46.61466,31.54712
48,4825,СНІГУРІВСЬКИЙ Р-Н МИКОЛАЇВСЬКА ОБЛ.,47.07318,32.82081
48,4826,ПЕРВОМАЙСЬКИЙ Р-Н МИКОЛАЇВ. ОБЛ.,46.96785,32.07034
48,4827,М.ОЧАКІВ МИКОЛАЇВСЬКА ОБЛ.,46.6138,31.54396
51,5102,ЦЕНТРАЛЬНИЙ Р-Н М.ОДЕСА,46.57073,30.7677
51,5105,ПРИМОРСЬКИЙ Р-Н М.ОДЕСА,46.48799,30.74117
51,5106,КИЇВСЬКИЙ Р-Н М.ОДЕСА,45.37155,28.83335
51,5107,М.ІЗМАЇЛ ОДЕСЬКА ОБЛ.,45.34237,28.83655
51,5108,ІЗМАЇЛЬСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,45.34142,28.80481
51,5109,М.КОТОВСЬК ОДЕСЬКА ОБЛ.,47.74958,29.53245
51,5110,КОТОВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.73347,29.67141
51,5111,М.БІЛГОРОД-ДНІСТРОВСЬКИЙ ОДЕСЬКА ОБЛ.,46.19234,30.34736
51,5112,БІЛГОРОД-ДНІСТРОВСЬКИЙ Р-Н ОДЕС.ОБЛ.,46.19234,30.34736
51,5113,АНАНЬЇВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.72162,29.95729
51,5114,АРЦИЗСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,45.98588,29.43263
51,5115,БАЛТСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.94275,29.62141
51,5116,БІЛЯЇВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.48215,30.20282
51,5117,БЕРЕЗІВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.20152,30.90851
51,5118,БОЛГРАДСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,45.35001,28.82467
51,5119,ВЕЛИКОМИХАЙЛІВСЬКИЙ Р-Н ОДЕС.ОБЛ.,47.07681,29.85215
51,5120,ІВАНІВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.97639,30.46965
51,5121,КІЛІЙСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,45.44088,29.26545
51,5122,КОМІНТЕРНІВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.82626,30.95288
51,5123,КОДИМСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,48.087,29.13086
51,5124,КРАСНООКНЯНСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.53802,29.46343
51,5125,ОВІДІОПОЛЬСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.25897,30.42288
51,5126,ЛЮБАШІВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.83317,30.25398
51,5127,МИКОЛАЇВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.53842,30.76027
51,5128,РОЗДІЛЬНЯНСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.85386,30.07431
51,5129,РЕНІЙСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,45.46469,28.26608
51,5130,САВРАНСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,48.131,30.07328
51,5131,САРАТСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.01708,29.68514
51,5132,ТАРУТИНСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,46.16728,29.16316
51,5133,ТАТАРБУНАРСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,45.8244,29.60286
51,5134,ФРУНЗІВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.33127,29.75464
51,5135,ШИРЯЇВСЬКИЙ Р-Н ОДЕСЬКА ОБЛ.,47.38023,30.19174
51,5136,М.ІЛЛІЧІВСЬК ОДЕСЬКА ОБЛ.,46.30657,30.6563
51,5137,МАЛИНІВСЬКИЙ Р-Н М.ОДЕСА,46.4725,30.73712
51,5138,СУВОРОВСЬКИЙ Р-Н М.ОДЕСА,46.48179,30.75642
51,5139,М.ЮЖНЕ ОДЕСЬКА ОБЛ.,46.62631,31.10089
51,5141,М.ТЕПЛОДАР ОДЕСЬКА ОБЛ.,46.506,30.32046
56,5601,БЕРЕЗНІВСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,51.00668,26.7543
56,5602,ВОЛОДИМИРЕЦЬКИЙ Р-Н РІВНЕНСЬК.ОБЛ.,51.42195,26.14267
56,5603,ГОЩАНСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.60506,26.68355
56,5604,М.ДУБНО РІВНЕНСЬКА ОБЛ.,50.38634,25.74249
56,5605,ДУБРОВИЦЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,51.57104,26.56114
56,5606,ЗАРІЧНЕНСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,51.81396,26.13159
56,5607,ЗДОЛБУНІВСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.51141,26.25279
56,5608,КОРЕЦЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.99025,26.76124
56,5609,КОСТОПІЛЬСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.87571,26.45464
56,5610,МЛИНІВСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.423,25.71779
56,5611,РОКИТНІВСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,51.26669,27.22114
56,5612,М.РІВНЕ РІВНЕНСЬКА ОБЛ.,50.61927,26.25131
56,5613,ОСТРОЗЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.34156,26.52608
56,5614,САРНЕНСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,51.32781,26.61021
56,5615,РАДИВИЛІВСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.12788,25.24789
56,5616,РІВНЕНСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.66821,25.88796
56,5617,ДУБЕНСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.38634,25.74249
56,5618,М.КУЗНЕЦОВСЬК РІВНЕНСЬКА ОБЛ.,51.34215,25.85977
56,5619,ДЕМИДІВСЬКИЙ Р-Н РІВНЕНСЬКА ОБЛ.,50.42913,25.33847
56,5620,М.ОСТРОГ РІВНЕНСЬКА ОБЛ.,50.32782,26.51846
59,5901,БІЛОПІЛЬСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.13931,34.28956
59,5902,БУРИНСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.20165,33.85048
59,5903,ВЕЛИКОПИСАРІВСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.41499,35.48236
59,5904,ГЛУХІВСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.56772,34.12789
59,5905,КОНОТОПСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.20506,33.17651
59,5906,КРОЛЕВЕЦЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.54871,33.38629
59,5907,КРАСНОПІЛЬСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.76715,35.26896
59,5908,ЛЕБЕДИНСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.31857,34.88997
59,5909,ЛИПОВОДОЛИНСЬКИЙ Р-Н СУМСЬКА ОБЛ,50.56473,33.78907
59,5910,НЕДРИГАЙЛІВСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.98492,33.96201
59,5911,ОХТИРСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.31158,34.91132
59,5912,ПУТИВЛЬСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.33915,33.88067
59,5913,РОМЕНСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.74053,33.52514
59,5914,СЕРЕДИНО-БУДСЬКИЙ Р-Н СУМСЬКА ОБЛ,52.18685,34.03011
59,5916,ТРОСТЯНЕЦЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.47283,34.9611
59,5917,ШОСТКИНСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.76116,33.79537
59,5918,ЯМПІЛЬСЬКИЙ Р-Н СУМСЬКА ОБЛ.,51.9505,33.77792
59,5919,М.КОНОТОП СУМСЬКА ОБЛ.,51.23808,33.20883
59,5920,М.ОХТИРКА СУМСЬКА ОБЛ.,50.30406,34.89291
59,5921,М.РОМНИ СУМСЬКА ОБЛ.,50.75014,33.48158
59,5922,М.ШОСТКА СУМСЬКА ОБЛ.,51.86172,33.4714
59,5923,ЗАРІЧНИЙ Р-Н М.СУМИ,51.6754,33.90007
59,5924,КОВПАКІВСЬКИЙ Р-Н М.СУМИ,50.90796,34.79724
59,5925,М.ГЛУХІВ СУМСЬКА ОБЛ.,51.67565,33.91339
59,5926,М.ЛЕБЕДИН СУМСЬКА ОБЛ.,50.58332,34.48238
59,5933,СУМСЬКИЙ Р-Н СУМСЬКА ОБЛ.,50.80144,34.86571
61,6101,БЕРЕЖАНСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.44591,24.93557
61,6102,БОРЩІВСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,48.80621,26.02407
61,6103,БУЧАЦЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.06276,25.39594
61,6104,ГУСЯТИНСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.07125,26.20698
61,6105,ЗАЛІЩИЦЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,48.64048,25.73286
61,6106,ЗБАРАЗЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.66481,25.77501
61,6107,ЗБОРІВСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.66752,25.1331
61,6108,КОЗІВСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.43467,25.14717
61,6109,КРЕМЕНЕЦЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,50.10032,25.72815
61,6110,ЛАНОВЕЦЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.86277,26.0888
61,6111,МОНАСТИРИСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.09058,25.16771
61,6112,ПІДВОЛОЧИСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.52174,26.13718
61,6113,ТЕРЕБОВЛЯНСЬКИЙ Р-Н ТЕРНОПІЛЬ.ОБЛ.,49.29924,25.69162
61,6114,ТЕРНОПІЛЬСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.43788,25.95805
61,6115,ЧОРТКІВСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.00633,25.76979
61,6116,ШУМСЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,50.11822,26.1162
61,6117,М.ТЕРНОПІЛЬ ТЕРНОПІЛЬСЬКА ОБЛ.,49.55275,25.58888
61,6118,ПІДГАЄЦЬКИЙ Р-Н ТЕРНОПІЛЬСЬКА ОБЛ.,49.26791,25.12602
61,6119,М.ЧОРТКІВ ТЕРНОПІЛЬСЬКА ОБЛ.,49.01936,25.79623
61,6120,М.КРЕМЕНЕЦЬ ТЕРНОПІЛЬСЬКА ОБЛ.,50.09894,25.72777
63,6301,БАЛАКЛІЙСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.46801,36.79861
63,6302,БАРВІНКІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.98644,36.31023
63,6303,БЛИЗНЮКІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,48.85221,36.55356
63,6304,БОГОДУХІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,50.1637,35.52365
63,6305,БОРІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.37967,37.62166
63,6306,ВАЛКІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.83991,35.61932
63,6307,ВЕЛИКОБУРЛУЦЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,50.05678,37.37912
63,6308,ВОВЧАНСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,50.28319,36.94219
63,6309,ЗМІЇВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.67959,36.35454
63,6310,ДВОРІЧАНСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.85181,37.67648
63,6311,ДЕРГАЧІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,50.09436,36.13328
63,6312,ЗАЧЕПИЛІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.18889,35.2424
63,6313,ЗОЛОЧІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,50.27426,35.97469
63,6314,ІЗЮМСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.19376,37.27864
63,6315,КЕГИЧІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.29642,35.75445
63,6316,КРАСНОГРАДСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.37549,35.44677
63,6317,КРАСНОКУТСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.98118,36.23446
63,6318,КУП'ЯНСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.70159,37.60038
63,6319,ЛОЗІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,48.88397,36.3223
63,6320,НОВОВОДОЛАЗЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.71795,35.85916
63,6321,ПЕРВОМАЙСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.39711,36.22261
63,6322,САХНОВЩИНСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.14392,35.86001
63,6323,ЧУГУЇВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ,49.84497,36.69484
63,6324,ХАРКІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.90655,36.49611
63,6325,ШЕВЧЕНКІВСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.6959,37.1789
63,6326,ДЗЕРЖИНСЬКИЙ Р-Н М.ХАРКІВ,48.04773,39.44019
63,6327,КИЇВСЬКИЙ Р-Н М.ХАРКІВ,48.89427,37.01474
63,6328,КОМІНТЕРНІВСЬКИЙ Р-Н М.ХАРКІВ,49.95124,36.08811
63,6329,ЛЕНІНСЬКИЙ Р-Н М.ХАРКІВ,48.89978,37.0697
63,6330,МОСКОВСЬКИЙ 1 Р-Н М.ХАРКІВ,49.8659,36.06508
63,6331,ОКТЯБРЬСЬКИЙ Р-Н М.ХАРКІВ,49.9218,36.24291
63,6332,ОРДЖОНІКІДЗЕВСЬКИЙ Р-Н М.ХАРКІВ,49.89817,36.11511
63,6333,ЧЕРВОНОЗАВОДСЬКИЙ Р-Н М.ХАРКІВ,50.16358,37.33444
63,6334,ФРУНЗЕНСЬКИЙ Р-Н М.ХАРКІВ,50.019,36.44545
63,6335,ПЕЧЕНІЗЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.86526,36.9343
63,6336,КОЛОМАЦЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.83944,35.29573
63,6337,М.ІЗЮМ ХАРКІВСЬКА ОБЛ.,49.19168,37.27944
63,6338,М.КУП'ЯНСЬК ХАРКІВСЬКА ОБЛ.,49.70497,37.60161
63,6339,М.ЛОЗОВА ХАРКІВСЬКА ОБЛ.,48.88482,36.317
63,6340,М.ЧУГУЇВ ХАРКІВСЬКА ОБЛ.,49.84482,36.691
63,6341,М.ПЕРВОМАЙСЬК ХАРКІВСЬКА ОБЛ.,49.41163,36.74785
63,6342,ЛЮБОТИНСЬКИЙ Р-Н ХАРКІВСЬКА ОБЛ.,49.99839,36.29722
63,6343,МОСКОВСЬКИЙ 2 Р-Н М.ХАРКІВ,49.82806,36.03789
63,6344,М.МЕРЕФА ХАРКІВСЬКА ОБЛ.,49.82595,36.06205
65,6501,ІВАНІВСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,46.71635,34.54455
65,6502,ГОРНОСТАЇВСЬКИЙ Р-Н ХЕРСОНСЬКА ОБЛ.,47.00379,33.73646
65,6503,ВЕЛИКООЛЕКСАНДРІВСЬКИЙ Р-Н ХЕРСОН.О,47.32,33.2938
65,6504,НОВОВОРОНЦОВСЬКИЙ Р-Н ХЕРСОН.ОБЛ.,47.50481,33.92608
65,6505,М.КАХОВКА ХЕРСОНСЬКА ОБЛ.,46.81231,33.48545
